cat|value|label|strahler|area
4760|470||2|897179.93239
4761|458||2|1065508.422572
4762|459||2|890939.765931
4763|462||2|529322.119735
4764|461||2|469572.525907
4765|465||2|353505.429802
4766|472||2|703734.772214
4767|468||2|659897.602851
4768|464||2|428231.423128
4769|467||2|393754.503452
4770|466||2|749443.991514
4771|463||2|1557389.543566
4772|469||2|945853.230756
4773|471||2|436655.647845
4774|474||2|578931.44307
4775|475||2|608728.237904
4776|492||2|912780.348532
4777|473||2|533066.219609
4778|478||2|596715.917474
4779|479||2|605296.146352
4780|476||2|867227.133395
4781|484||2|358653.56713
4782|481||2|1305442.822853
4783|483||2|694374.522529
4784|482||2|353817.438125
4785|477||2|649289.319875
4786|487||2|1025415.353086
4787|480||2|474564.659072
4788|486||2|1371120.574816
4789|490||2|848662.638183
4790|491||2|544766.531717
4791|488||2|645389.21584
4792|485||2|1279078.119573
4793|489||2|478464.763108
4794|494||2|1237425.00847
4795|493||2|580179.476362
4796|497||2|439307.718589
4797|495||2|543518.498426
4798|496||2|789693.065164
4799|500||2|1974856.679552
4800|503||2|1066288.44338
4802|498||2|894059.84916
4804|501||2|556310.839663
4805|499||2|738679.704376
4808|511||2|939301.055976
4809|508||2|1326971.397131
4810|510||2|1463631.042544
4811|515||2|1212464.34264
4812|504||2|472692.609136
4813|502||2|645545.220001
4814|506||2|322772.610001
4815|513||2|925104.677285
4816|505||2|563175.022765
4817|514||2|667541.806763
4819|507||2|870035.2083
4820|512||2|379246.116438
4821|509||2|265987.095239
4822|520||2|763328.361881
4824|518||2|1514800.407494
4825|522||2|517933.81595
4826|519||2|642425.136772
4828|517||2|1189843.739233
4829|524||2|1143978.515774
4830|516||2|257562.870522
4831|523||2|1368624.508234
4832|521||2|812469.672731
4833|527||2|481584.846337
4834|574||2|3408066.91062
4835|530||2|1087349.005174
4836|526||2|1380324.820341
4837|525||2|531506.177995
4838|529||2|788445.031872
4839|528||2|712471.005255
4840|533||2|851782.721413
4841|537||2|1114181.72094
4844|531||2|537122.327807
4845|553||2|1346939.929794
4846|539||2|521989.924148
4847|534||2|265207.074433
4848|545||2|623548.633239
4849|535||2|1632739.553536
4850|536||2|693282.493399
4851|532||2|943045.155849
4852|541||2|1408873.581883
4853|551||2|1112465.675163
4854|538||2|1403569.440391
4855|544||2|325112.672422
4856|540||2|485172.94205
4857|549||2|919956.539958
4858|546||2|1790303.756582
4859|542||2|459900.267898
4861|543||2|889535.728479
4862|552||2|1328063.426262
4863|547||2|348357.292475
4864|550||2|326204.701552
4865|548||2|2035698.302513
4866|571||2|1161138.97353
4867|555||2|942577.143365
4868|559||2|814653.730992
4869|557||2|757244.199585
4870|556||2|582987.551267
4872|560||2|448043.951629
4873|554||2|489073.046086
4874|558||2|765512.420141
4875|562||2|631816.853796
4876|561||2|516061.766013
4877|563||2|1488903.716696
4878|564||2|1115897.766717
4879|566||2|671909.923284
4880|568||2|1462383.009254
4881|565||2|371289.904206
4882|567||2|596559.913312
4883|570||2|594843.867536
4884|575||2|551318.706497
4885|569||2|533222.223771
4886|580||2|539930.402712
4887|572||2|709662.93035
4888|576||2|502333.399807
4889|577||2|429791.464742
4890|573||2|1432586.214419
4892|579||2|1887338.344991
4893|583||2|945697.226594
4894|578||2|546482.577492
4895|581||2|605452.150513
4896|584||2|1047567.944008
4897|582||2|435251.610393
4898|586||2|1027755.415507
4899|587||2|628228.758082
4900|591||2|1026351.378055
4901|588||2|665201.744342
4902|589||2|255690.820585
4903|585||2|350385.346574
4904|592||2|347889.27999
4905|595||2|1166443.115019
4906|590||2|551630.71482
4907|598||2|1031967.527866
4908|599||2|1440854.434976
4909|596||2|376438.041533
4910|593||2|688446.364394
4911|602||2|1162074.998498
4913|594||2|1424942.010509
4914|597||2|663797.706889
4915|607||2|373005.949981
4916|600||2|583299.55959
4918|611||2|482676.875468
4919|609||2|666293.773471
4920|620||2|2977651.429231
4921|603||2|2215415.096481
4922|608||2|740707.758474
4923|606||2|687978.35191
4924|616||2|571131.234998
4925|601||2|158500.228014
4926|605||2|520429.882533
4927|614||2|503581.433099
4928|610||2|648353.294907
4929|604||2|666449.777632
4930|621||2|726511.379783
4931|628||2|2080003.484359
4932|612||2|683298.227067
4933|630||2|441647.78101
4935|617||2|497653.274965
4936|615||2|617464.470943
4937|643||2|1853329.437798
4938|631||2|611224.304486
4939|618||2|299059.977464
4940|619||2|792969.152554
4941|622||2|484080.91292
4942|642||2|1642099.803221
4943|651||2|1300450.689688
4944|626||2|1391089.10748
4945|613||2|421367.240025
4946|637||2|1562849.689214
4947|640||2|1778291.43615
4948|624||2|435563.618715
4949|638||2|823077.95571
4950|623||2|413255.023631
4951|625||2|599367.988218
4952|636||2|668165.823408
4953|633||2|1202792.084632
4954|639||2|653813.440556
4955|629||2|1469871.209
4956|648||2|1592958.492372
4957|627||2|625888.695661
4958|634||2|2069395.201384
4959|647||2|3140207.76545
4960|632||2|588759.70524
4961|650||2|540710.423519
4962|635||2|943981.180819
4963|666||2|1973296.63794
4964|662||2|1277830.08628
4965|672||2|1088909.046787
4967|664||2|1535548.960963
4969|645||2|627136.728952
4970|641||2|2238503.712369
4971|649||2|985322.283598
4972|659||2|528542.098928
4973|673||2|1782971.560995
4974|652||2|386734.316187
4976|644||2|655217.47801
4977|653||2|1089377.059271
4978|693||2|2097163.942115
4979|646||2|348981.309121
4980|660||2|659429.590369
4981|689||2|1193587.839109
4982|656||2|596871.921634
4983|654||2|1999037.324573
4984|658||2|876431.378919
4985|661||2|667541.806762
4986|671||2|1049908.006431
4987|655||2|458184.222123
4988|663||2|493909.175091
4989|665||2|460524.284544
4990|684||2|940549.089267
4991|657||2|534938.269548
4992|692||2|1516984.465754
4993|681||2|1028691.440476
4994|670||2|828226.093036
4995|669||2|636340.974477
4996|677||2|1062544.343506
4997|755||2|3599172.008372
4998|667||2|631816.853796
4999|700||2|1656764.194396
5000|745||2|4218820.537574
5001|668||2|749599.995676
5002|709||2|684234.252036
5003|683||2|535874.294515
5004|680||2|568167.155932
5005|674||2|1121513.916527
5006|707||2|1606374.850256
5007|685||2|661457.644467
5008|686||2|896555.915743
5009|675||2|1267689.815788
5010|679||2|634780.932863
5011|676||2|2849260.004374
5012|727||2|1710273.621767
5013|682||2|725731.358976
5014|687||2|882047.528731
5015|678||2|677682.077257
5016|688||2|391882.453515
5017|717||2|1519792.54066
5018|694||2|776120.703119
5020|704||2|1038675.706807
5021|698||2|871127.23743
5022|696||2|471600.580007
5023|691||2|499369.32074
5024|699||2|485172.94205
5025|697||2|416063.098536
5026|695||2|502957.416453
5027|703||2|751160.037291
5028|701||2|372849.945821
5029|710||2|429791.464742
5030|690||2|2180158.155996
5031|716||2|912000.327724
5032|752||2|2072203.276284
5033|708||2|258498.895491
5034|705||2|582051.526298
5035|735||2|1373304.633077
5036|702||2|913404.365179
5037|719||2|1194679.868237
5038|824||2|2639434.40725
5039|714||2|1154898.807073
5040|720||2|1260357.6202
5041|764||2|963637.705159
5042|706||2|814029.714345
5043|713||2|638525.032736
5044|722||2|354753.463094
5045|712||2|331196.834718
5046|711||2|284395.586288
5047|723||2|394690.528421
5048|718||2|444299.851755
5049|724||2|595467.884182
5050|750||2|627292.733113
5051|732||2|1954108.126083
5052|715||2|438371.693621
5053|726||2|513565.699431
5054|731||2|421211.235863
5055|721||2|489853.066893
5056|736||2|964573.730127
5057|744||2|629944.803858
5058|725||2|339933.067758
5060|769||2|1203572.105438
5061|953||2|5325826.06709
5062|729||2|593595.834245
5063|730||2|319652.526772
5064|733||2|488917.041924
5065|756||2|939145.051815
5066|748||2|711378.976125
5067|739||2|987038.329373
5068|728||2|507793.545457
5069|945||2|4373108.653229
5070|734||2|750536.020644
5071|741||2|340869.092726
5073|747||2|554282.785564
5074|766||2|402958.748976
5075|761||2|917148.465051
5076|757||2|979238.121301
5077|740||2|973153.959005
5078|753||2|605296.146353
5079|738||2|294847.865105
5080|749||2|624640.662371
5081|743||2|804357.456338
5083|777||2|714343.055192
5084|795||2|1210436.288543
5085|782||2|703890.776377
5086|754||2|391726.449353
5089|751||2|467544.471808
5090|792||2|1363476.370907
5091|746||2|915276.415115
5092|737||2|448355.959952
5093|772||2|958021.555348
5094|762||2|447263.930823
5095|767||2|713875.042709
5096|778||2|777836.748895
5097|742||2|551318.706497
5098|774||2|659117.582047
5099|758||2|509665.595395
5100|791||2|896867.924066
5101|802||2|1120421.887397
5102|773||2|477684.742302
5103|857||2|1587342.342562
5104|759||2|1496391.916445
5105|768||2|1175179.348058
5106|775||2|855214.812963
5107|760||2|453036.084795
5108|796||2|1245225.216542
5109|906||2|1820724.568059
5110|811||2|1928055.431124
5111|763||2|333068.884655
5113|974||2|5334250.291803
5114|780||2|884543.595313
5115|790||2|753032.087227
5116|839||2|1091093.105051
5117|770||2|1097333.271504
5118|835||2|2311825.668246
5120|785||2|402802.744815
5121|804||2|1439138.389198
5122|776||2|587511.671949
5123|783||2|758024.220393
5124|765||2|370353.879236
5125|779||2|529634.128058
5126|771||2|1499980.012158
5128|786||2|808101.556211
5131|781||2|425579.352383
5132|837||2|1584378.263491
5133|784||2|664733.731857
5134|809||2|941329.110073
5135|820||2|856306.842093
5138|788||2|454752.130571
5139|815||2|1169875.206569
5140|818||2|370821.891721
5141|799||2|654437.457201
5142|850||2|1508872.249361
5143|812||2|1830240.821909
5144|904||2|1789523.735775
5145|798||2|995774.562412
5146|794||2|491569.112669
5147|789||2|2114792.412357
5148|888||2|1234148.921081
5149|787||2|775340.682312
5150|793||2|367545.804331
5151|897||2|1336019.638494
5152|813||2|332756.876332
5153|863||2|1765655.099074
5154|797||2|744763.866672
5155|833||2|1149126.6531
5156|808||2|368013.816816
5157|807||2|455220.143054
5158|828||2|1400137.348842
5159|849||2|2254260.132676
5160|822||2|439931.735235
5161|806||2|969721.867456
5162|870||2|1756918.866035
5163|805||2|437591.672813
5164|803||2|674249.985704
5165|821||2|993746.508315
5166|847||2|806541.514598
5167|853||2|458184.222123
5168|800||2|692658.476754
5169|817||2|248202.620837
5170|814||2|670193.877507
5171|801||2|977678.079687
5172|831||2|908880.244497
5173|810||2|568167.155932
5174|829||2|411070.96537
5175|944||2|2129768.811856
5177|826||2|466296.438516
5178|825||2|397498.603326
5179|816||2|1218704.509098
5180|848||2|838522.367691
5181|867||2|563955.043573
5182|865||2|882827.549537
5183|838||2|469572.525907
5184|830||2|463332.35945
5185|859||2|1477203.404589
5186|999||2|2391855.803059
5187|827||2|790161.077648
5188|843||2|1717137.804871
5189|823||2|455532.151378
5190|852||2|621364.574979
5191|834||2|383926.241282
5192|877||2|2129924.816016
5193|840||2|583299.559591
5194|819||2|574095.314065
5195|868||2|1706841.530216
5196|844||2|1074088.651454
5197|842||2|1646467.919739
5198|856||2|799209.31901
5199|845||2|571755.251645
5201|923||2|1062076.331021
5202|836||2|822765.947387
5203|832||2|1153806.777943
5204|841||2|942889.151688
5205|861||2|863795.041843
5206|855||2|1676888.731222
5207|846||2|576123.368165
5208|869||2|640085.074351
5209|964||2|1714953.746609
5210|882||2|814653.730993
5211|914||2|972841.950682
5212|960||2|1440230.41833
5213|854||2|325268.676584
5214|873||2|989690.400119
5215|880||2|676590.048126
5216|851||2|1049439.993946
5217|858||2|374097.979111
5218|862||2|723235.292393
5219|875||2|1476891.396267
5220|860||2|690942.430977
5221|907||2|1241793.12499
5222|890||2|1132434.207826
5223|886||2|1037739.68184
5224|876||2|692034.460107
5225|889||2|1523848.648856
5226|879||2|1039767.735937
5227|866||2|377218.06234
5228|871||2|1527904.757054
5229|883||2|609664.262872
5230|918||2|1496235.912285
5231|874||2|886727.653574
5232|864||2|1571429.918093
5233|878||2|518557.832596
5234|872||2|373785.970788
5236|896||2|602800.07977
5237|922||2|552566.739789
5238|895||2|651317.373974
5239|887||2|361461.642035
5240|949||2|702486.738923
5241|935||2|1807308.210178
5243|915||2|1323851.313904
5244|908||2|1009970.941105
5245|884||2|819801.86832
5246|891||2|649757.332359
5247|881||2|954433.459635
5248|909||2|562082.993635
5249|901||2|329636.793103
5250|894||2|651473.378136
5251|885||2|582051.526299
5252|913||2|918084.49002
5253|899||2|1090625.092563
5254|954||2|1262229.670138
5255|893||2|1197487.943144
5257|892||2|731503.512949
5258|937||2|1060360.285245
5259|910||2|572691.276613
5260|898||2|313100.351992
5261|905||2|1749118.657961
5262|924||2|458028.217961
5263|900||2|775340.682312
5264|940||2|831814.18875
5265|912||2|1238205.02928
5266|934||2|1745062.549766
5267|917||2|1084852.93859
5268|942||2|951937.39305
5269|903||2|857866.883709
5270|902||2|1568777.847349
5271|920||2|296095.898396
5272|1017||2|1525876.702956
5273|950||2|769568.528339
5274|929||2|383302.224635
5275|921||2|822921.951548
5276|911||2|601864.054801
5277|916||2|559118.914568
5278|946||2|1078612.772134
5279|925||2|305144.139759
5280|919||2|261774.982881
5281|933||2|1396861.261453
5282|927||2|450540.018212
5283|936||2|393910.507612
5284|947||2|512785.678624
5285|926||2|986882.325212
5286|952||2|611692.31697
5287|930||2|568479.164253
5288|932||2|847414.604892
5289|959||2|2508702.919971
5290|955||2|907164.198721
5291|939||2|580959.497169
5292|988||2|1289374.394227
5294|938||2|712315.001094
5295|928||2|795153.210813
5296|931||2|602020.058963
5297|941||2|695934.564143
5298|948||2|702174.730601
5300|941||2|468.012484
5301|963||2|1275802.032183
5302|1096||2|1798103.964651
5303|961||2|351789.384027
5305|1065||2|1780475.494412
5306|957||2|586887.655302
5307|951||2|499993.337387
5308|943||2|405454.815559
5309|973||2|623080.620755
5310|967||2|831034.167943
5311|978||2|585951.630334
5312|971||2|778616.769701
5313|975||2|902172.065555
5314|956||2|773936.644859
5315|972||2|1158486.902786
5316|1027||2|2045058.552202
5317|985||2|630880.828826
5318|989||2|1442102.468266
5319|970||2|526358.040667
5320|968||2|785792.961127
5321|958||2|284083.577966
5322|1028||2|1209344.259411
5323|969||2|1170655.227378
5324|977||2|918708.506667
5325|1091||2|1588902.384173
5326|965||2|1053028.089657
5327|992||2|1042419.806681
5329|976||2|296251.902557
5330|1050||2|1047567.944009
5332|997||2|585483.617849
5333|993||2|370977.895883
5334|1009||2|1047567.944007
5335|1002||2|904356.123815
5336|983||2|1029627.465444
5337|962||2|395314.545066
5338|980||2|269263.18263
5339|1143||2|2563928.393113
5340|1018||2|917460.473375
5341|1057||2|708414.897057
5342|966||2|837742.346885
5343|986||2|411382.973693
5344|979||2|445391.880885
5345|990||2|1352244.071284
5346|1020||2|1526656.723763
5347|981||2|696558.580789
5348|987||2|291415.773552
5349|1039||2|473940.642427
5350|1013||2|1272681.948952
5351|982||2|460836.292867
5352|1098||2|1658636.244333
5354|1031||2|1453334.767891
5355|1011||2|647261.265777
5356|1001||2|417155.127666
5357|998||2|525890.028184
5358|1040||2|1180015.477064
5359|1019||2|651317.373974
5360|1006||2|743047.820896
5361|1035||2|682674.210422
5362|1000||2|876275.374759
5363|984||2|752564.074744
5364|996||2|532910.215448
5365|1004||2|1109033.583612
5366|1088||2|1264257.724235
5367|1032||2|3526630.073306
5368|1064||2|746947.924931
5369|994||2|670973.898314
5370|1008||2|771752.586598
5371|1084||2|660521.619498
5372|1023||2|1299514.664721
5373|991||2|1185319.618552
5374|1005||2|1486875.662599
5375|995||2|567387.135124
5376|1010||2|315284.410252
5377|1007||2|426047.364868
5378|1110||2|1185163.614392
5379|1051||2|908880.244496
5380|1012||2|471912.588329
5382|1053||2|303428.093983
5383|1003||2|373317.958304
5384|1016||2|1249281.324739
5385|1058||2|509041.578749
5386|1029||2|487357.00031
5387|1021||2|1072372.605676
5388|1024||2|412318.998662
5389|1026||2|376594.045694
5390|1061||2|398902.640779
5391|1014||2|451008.030697
5392|1034||2|512005.657817
5393|1015||2|545234.544201
5394|1030||2|438839.706106
5395|1042||2|655217.47801
5396|1033||2|462240.33032
5397|1022||2|858802.908676
5398|1048||2|550070.673206
5399|1036||2|760988.29946
5401|1041||2|522301.932471
5402|1025||2|462240.33032
5403|1047||2|540398.415196
5404|1045||2|337593.005337
5405|1044||2|425267.34406
5406|1107||2|1325723.36384
5407|1056||2|662393.669435
5408|1037||2|1142730.482481
5409|1090||2|1026351.378054
5410|1066||2|408106.886303
5411|1071||2|388606.366125
5412|1076||2|446483.910015
5413|1046||2|1193275.830786
5414|1081||2|606856.187966
5415|1113||2|889379.724318
5416|1043||2|601708.050638
5417|1049||2|1009970.941103
5418|1063||2|396562.578357
5419|1038||2|1393429.169901
5420|1083||2|917928.48586
5421|1102||2|856618.850418
5423|1059||2|1715109.750773
5424|1089||2|495001.204221
5425|1054||2|1203416.101278
5426|1094||2|645077.207517
5427|1060||2|646169.236647
5428|1099||2|1203884.113763
5429|1067||2|363489.696134
5430|1124||2|1181731.522839
5431|1079||2|274567.324118
5432|1100||2|852406.738058
5433|1101||2|822609.943224
5434|1142||2|1871737.928847
5435|1078||2|360057.604583
5436|1052||2|496873.254158
5437|1073||2|622456.60411
5438|1070||2|473472.629943
5439|1080||2|1040547.756745
5440|1062||2|1143354.499128
5441|1108||2|799521.327333
5442|1075||2|570663.222514
5443|1055||2|687198.331103
5444|1112||2|1615579.095778
5445|1068||2|1047567.944009
5446|1117||2|823389.964033
5447|1072||2|625264.679017
5448|1069||2|864575.06265
5449|1077||2|593283.825921
5450|1106||2|514189.716076
5451|1087||2|1564721.73915
5452|1074||2|570975.230836
5453|1085||2|893435.832514
5454|1116||2|801549.381433
5455|1082||2|160528.282112
5456|1095||2|534470.257062
5457|1086||2|568011.151771
5458|1104||2|846322.575763
5459|1103||2|349917.334089
5460|1105||2|735715.625308
5461|1151||2|1865965.774876
5462|1092||2|787977.019388
5463|1093||2|299996.002432
5464|1097||2|325424.680745
5465|1109||2|895619.890775
5466|1121||2|868007.154202
5467|1122||2|900612.02394
5468|1133||2|668945.844216
5469|1126||2|508261.557942
5470|1154||2|1516360.449108
5471|1139||2|1143822.511611
5472|1123||2|1470963.238132
5473|1125||2|781892.857092
5475|1162||2|1418077.827406
5476|1114||2|519337.853403
5477|1119||2|847726.613215
5478|1140||2|633376.89541
5480|1229||2|4911011.001846
5481|1145||2|646637.249131
5482|1118||2|490321.079377
5483|1134||2|1065196.41425
5484|1111||2|476904.721495
5485|1148||2|1004510.795454
5486|1132||2|1607466.879386
5489|1115||2|535250.277869
5491|1127||2|2874688.682688
5495|1146||2|847726.613217
